spotify_id,song_name,artist,peak_position,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,analysis_url,id,track_href,type,uri,target
1SJtlNRJDeYHioymcvsqev,Crying In The Club,Camila Cabello,47,0.334,0.617,6,-5.834,0,0.383,0.334,0,0.163,0.603,85.227,216391,4,https://api.spotify.com/v1/audio-analysis/1SJtlNRJDeYHioymcvsqev,1SJtlNRJDeYHioymcvsqev,https://api.spotify.com/v1/tracks/1SJtlNRJDeYHioymcvsqev,audio_features,spotify:track:1SJtlNRJDeYHioymcvsqev,26 to 50
5mCPDVBb16L4XQwDdbRUpz,Passionfruit,Drake,8,0.809,0.463,11,-11.377,1,0.0396,0.256,0.085,0.109,0.364,111.98,298941,4,https://api.spotify.com/v1/audio-analysis/5mCPDVBb16L4XQwDdbRUpz,5mCPDVBb16L4XQwDdbRUpz,https://api.spotify.com/v1/tracks/5mCPDVBb16L4XQwDdbRUpz,audio_features,spotify:track:5mCPDVBb16L4XQwDdbRUpz,6 to 10
1vVNlXi8gf8tZ7OhnEs4VE,A Lie,French Montana Featuring The Weeknd & Max B,75,0.516,0.792,1,-5.38,0,0.216,0.0235,0,0.404,0.524,121.189,226790,5,https://api.spotify.com/v1/audio-analysis/1vVNlXi8gf8tZ7OhnEs4VE,1vVNlXi8gf8tZ7OhnEs4VE,https://api.spotify.com/v1/tracks/1vVNlXi8gf8tZ7OhnEs4VE,audio_features,spotify:track:1vVNlXi8gf8tZ7OhnEs4VE,51 to 100
0XQHz5C8PknyrEhyrKxVKa,Down,Fifth Harmony Featuring Gucci Mane,42,0.53,0.512,8,-7.094,1,0.133,0.0162,7.04e-05,0.128,0.401,196.121,165200,4,https://api.spotify.com/v1/audio-analysis/0XQHz5C8PknyrEhyrKxVKa,0XQHz5C8PknyrEhyrKxVKa,https://api.spotify.com/v1/tracks/0XQHz5C8PknyrEhyrKxVKa,audio_features,spotify:track:0XQHz5C8PknyrEhyrKxVKa,26 to 50
6kex4EBAj0WHXDKZMEJaaF,Swalla,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,29,0.696,0.817,1,-3.862,1,0.109,0.075,0,0.187,0.782,98.064,216409,4,https://api.spotify.com/v1/audio-analysis/6kex4EBAj0WHXDKZMEJaaF,6kex4EBAj0WHXDKZMEJaaF,https://api.spotify.com/v1/tracks/6kex4EBAj0WHXDKZMEJaaF,audio_features,spotify:track:6kex4EBAj0WHXDKZMEJaaF,26 to 50
4VFE6ZNqa8jHAmbYICoAFg,"God, Your Mama, And Me",Florida Georgia Line Featuring Backstreet Boys,46,0.443,0.817,7,-3.729,1,0.0511,0.318,0,0.374,0.652,168.1,183413,4,https://api.spotify.com/v1/audio-analysis/4VFE6ZNqa8jHAmbYICoAFg,4VFE6ZNqa8jHAmbYICoAFg,https://api.spotify.com/v1/tracks/4VFE6ZNqa8jHAmbYICoAFg,audio_features,spotify:track:4VFE6ZNqa8jHAmbYICoAFg,26 to 50
0c4ICGb0jvszKj3KPR59JU,Every Time I Hear That Song,Blake Shelton,56,0.523,0.725,2,-5.448,1,0.0339,0.0558,6.96e-06,0.0937,0.528,155.855,214800,4,https://api.spotify.com/v1/audio-analysis/0c4ICGb0jvszKj3KPR59JU,0c4ICGb0jvszKj3KPR59JU,https://api.spotify.com/v1/tracks/0c4ICGb0jvszKj3KPR59JU,audio_features,spotify:track:0c4ICGb0jvszKj3KPR59JU,51 to 100
34oB5r0lcN3fYWCs2uA1k5,The Cure,Lady Gaga,39,0.697,0.506,8,-4.863,1,0.0325,0.0792,0,0.0893,0.516,100.002,211364,4,https://api.spotify.com/v1/audio-analysis/34oB5r0lcN3fYWCs2uA1k5,34oB5r0lcN3fYWCs2uA1k5,https://api.spotify.com/v1/tracks/34oB5r0lcN3fYWCs2uA1k5,audio_features,spotify:track:34oB5r0lcN3fYWCs2uA1k5,26 to 50
6Na5uKk5SsqZimk0hAWo8y,Signs,Drake,36,0.794,0.735,0,-4.204,1,0.054,0.108,0.00578,0.112,0.223,107.374,234373,4,https://api.spotify.com/v1/audio-analysis/6Na5uKk5SsqZimk0hAWo8y,6Na5uKk5SsqZimk0hAWo8y,https://api.spotify.com/v1/tracks/6Na5uKk5SsqZimk0hAWo8y,audio_features,spotify:track:6Na5uKk5SsqZimk0hAWo8y,26 to 50
5DZwnLxHjWTZaz9jOpRhxb,Weak,AJR,73,0.67,0.643,5,-4.553,1,0.0465,0.118,0,0.192,0.703,123.979,201159,4,https://api.spotify.com/v1/audio-analysis/5DZwnLxHjWTZaz9jOpRhxb,5DZwnLxHjWTZaz9jOpRhxb,https://api.spotify.com/v1/tracks/5DZwnLxHjWTZaz9jOpRhxb,audio_features,spotify:track:5DZwnLxHjWTZaz9jOpRhxb,51 to 100
7nKBxz47S9SD79N086fuhn,Subeme La Radio,"Enrique Iglesias Featuring Descemer Bueno, Zion & Lennox Or Sean Paul",81,0.684,0.823,9,-3.297,0,0.0773,0.0744,0,0.111,0.647,91.048,208163,4,https://api.spotify.com/v1/audio-analysis/7nKBxz47S9SD79N086fuhn,7nKBxz47S9SD79N086fuhn,https://api.spotify.com/v1/tracks/7nKBxz47S9SD79N086fuhn,audio_features,spotify:track:7nKBxz47S9SD79N086fuhn,51 to 100
1kJtfldK9F7XmsSiSNlbth,Woman,Kesha Featuring The Dap-Kings Horns,96,0.743,0.765,5,-3.588,0,0.039,0.0444,0.0417,0.667,0.34,114.991,196360,4,https://api.spotify.com/v1/audio-analysis/1kJtfldK9F7XmsSiSNlbth,1kJtfldK9F7XmsSiSNlbth,https://api.spotify.com/v1/tracks/1kJtfldK9F7XmsSiSNlbth,audio_features,spotify:track:1kJtfldK9F7XmsSiSNlbth,51 to 100
3FDrI0FLKzrYQiWxPhqV2W,Rollin,Calvin Harris Featuring Future & Khalid,62,0.754,0.762,6,-4.486,0,0.0849,0.45,6.67e-05,0.224,0.673,92.002,272667,4,https://api.spotify.com/v1/audio-analysis/3FDrI0FLKzrYQiWxPhqV2W,3FDrI0FLKzrYQiWxPhqV2W,https://api.spotify.com/v1/tracks/3FDrI0FLKzrYQiWxPhqV2W,audio_features,spotify:track:3FDrI0FLKzrYQiWxPhqV2W,51 to 100
1EaKU4dMbesXXd3BrLCtYG,Element.,Kendrick Lamar,16,0.748,0.705,4,-4.547,0,0.485,0.204,0,0.246,0.483,189.891,208733,4,https://api.spotify.com/v1/audio-analysis/1EaKU4dMbesXXd3BrLCtYG,1EaKU4dMbesXXd3BrLCtYG,https://api.spotify.com/v1/tracks/1EaKU4dMbesXXd3BrLCtYG,audio_features,spotify:track:1EaKU4dMbesXXd3BrLCtYG,11 to 25
7i2DJ88J7jQ8K7zqFX2fW8,Now Or Never,Halsey,17,0.67,0.585,6,-4.861,0,0.0354,0.107,1.11e-06,0.131,0.447,110.03,214802,4,https://api.spotify.com/v1/audio-analysis/7i2DJ88J7jQ8K7zqFX2fW8,7i2DJ88J7jQ8K7zqFX2fW8,https://api.spotify.com/v1/tracks/7i2DJ88J7jQ8K7zqFX2fW8,audio_features,spotify:track:7i2DJ88J7jQ8K7zqFX2fW8,11 to 25
0kN8xEmgMW9mh7UmDYHlJP,Versace On The Floor,Bruno Mars,33,0.578,0.574,2,-6.209,1,0.0454,0.196,0,0.083,0.301,174.152,261240,4,https://api.spotify.com/v1/audio-analysis/0kN8xEmgMW9mh7UmDYHlJP,0kN8xEmgMW9mh7UmDYHlJP,https://api.spotify.com/v1/tracks/0kN8xEmgMW9mh7UmDYHlJP,audio_features,spotify:track:0kN8xEmgMW9mh7UmDYHlJP,26 to 50
1e1JKLEDKP7hEQzJfNAgPl,Magnolia,Playboi Carti,29,0.791,0.582,11,-7.323,0,0.286,0.0114,0,0.35,0.443,162.991,181812,4,https://api.spotify.com/v1/audio-analysis/1e1JKLEDKP7hEQzJfNAgPl,1e1JKLEDKP7hEQzJfNAgPl,https://api.spotify.com/v1/tracks/1e1JKLEDKP7hEQzJfNAgPl,audio_features,spotify:track:1e1JKLEDKP7hEQzJfNAgPl,26 to 50
6PCUP3dWmTjcTtXY02oFdT,Castle On The Hill,Ed Sheeran,6,0.461,0.834,2,-4.868,1,0.0989,0.0232,1.14e-05,0.14,0.471,135.007,261154,4,https://api.spotify.com/v1/audio-analysis/6PCUP3dWmTjcTtXY02oFdT,6PCUP3dWmTjcTtXY02oFdT,https://api.spotify.com/v1/tracks/6PCUP3dWmTjcTtXY02oFdT,audio_features,spotify:track:6PCUP3dWmTjcTtXY02oFdT,6 to 10
4PzovBqgnSHKd8opsP7IVM,Everyday We Lit,YFN Lucci Featuring PnB Rock,33,0.758,0.646,7,-4.701,1,0.112,0.128,0,0.0778,0.589,155.955,197171,4,https://api.spotify.com/v1/audio-analysis/4PzovBqgnSHKd8opsP7IVM,4PzovBqgnSHKd8opsP7IVM,https://api.spotify.com/v1/tracks/4PzovBqgnSHKd8opsP7IVM,audio_features,spotify:track:4PzovBqgnSHKd8opsP7IVM,26 to 50
1f5cbQtDrykjarZVrShaDI,Drowning,A Boogie Wit da Hoodie Featuring Kodak Black,38,0.839,0.81,5,-5.274,0,0.0568,0.501,0,0.117,0.814,129.014,209269,4,https://api.spotify.com/v1/audio-analysis/1f5cbQtDrykjarZVrShaDI,1f5cbQtDrykjarZVrShaDI,https://api.spotify.com/v1/tracks/1f5cbQtDrykjarZVrShaDI,audio_features,spotify:track:1f5cbQtDrykjarZVrShaDI,26 to 50
6p8NuHm8uCGnn2Dtbtf7zE,Slippery,Migos Featuring Gucci Mane,29,0.92,0.674,1,-5.662,0,0.264,0.307,0,0.104,0.741,141.967,304041,4,https://api.spotify.com/v1/audio-analysis/6p8NuHm8uCGnn2Dtbtf7zE,6p8NuHm8uCGnn2Dtbtf7zE,https://api.spotify.com/v1/tracks/6p8NuHm8uCGnn2Dtbtf7zE,audio_features,spotify:track:6p8NuHm8uCGnn2Dtbtf7zE,26 to 50
3n2A6l4UayVe3GGKCvfQWV,Somebody Else Will,Justin Moore,59,0.488,0.744,2,-4.284,0,0.131,0.0353,0,0.0952,0.59,180.007,165173,4,https://api.spotify.com/v1/audio-analysis/3n2A6l4UayVe3GGKCvfQWV,3n2A6l4UayVe3GGKCvfQWV,https://api.spotify.com/v1/tracks/3n2A6l4UayVe3GGKCvfQWV,audio_features,spotify:track:3n2A6l4UayVe3GGKCvfQWV,51 to 100
2d48mamATjby7wgPjdrSOQ,Craving You,Thomas Rhett Featuring Maren Morris,39,0.613,0.839,9,-3.799,0,0.0352,0.000854,0,0.341,0.526,104.975,223627,4,https://api.spotify.com/v1/audio-analysis/2d48mamATjby7wgPjdrSOQ,2d48mamATjby7wgPjdrSOQ,https://api.spotify.com/v1/tracks/2d48mamATjby7wgPjdrSOQ,audio_features,spotify:track:2d48mamATjby7wgPjdrSOQ,26 to 50
762UXiwEHYY97VL45sAUPR,2U,David Guetta Featuring Justin Bieber,16,0.551,0.651,8,-5.828,0,0.0594,0.225,0,0.224,0.562,144.875,194907,4,https://api.spotify.com/v1/audio-analysis/762UXiwEHYY97VL45sAUPR,762UXiwEHYY97VL45sAUPR,https://api.spotify.com/v1/tracks/762UXiwEHYY97VL45sAUPR,audio_features,spotify:track:762UXiwEHYY97VL45sAUPR,11 to 25
6HZILIRieu8S0iqY8kIKhj,DNA.,Kendrick Lamar,4,0.638,0.523,1,-6.664,1,0.357,0.00454,0,0.0842,0.422,139.913,185947,4,https://api.spotify.com/v1/audio-analysis/6HZILIRieu8S0iqY8kIKhj,6HZILIRieu8S0iqY8kIKhj,https://api.spotify.com/v1/tracks/6HZILIRieu8S0iqY8kIKhj,audio_features,spotify:track:6HZILIRieu8S0iqY8kIKhj,1 to 5
10GJQkjRJcZhGTLagFOC62,Most Girls,Hailee Steinfeld,58,0.756,0.572,9,-7.019,1,0.0763,0.0478,0,0.0853,0.417,102.986,204400,4,https://api.spotify.com/v1/audio-analysis/10GJQkjRJcZhGTLagFOC62,10GJQkjRJcZhGTLagFOC62,https://api.spotify.com/v1/tracks/10GJQkjRJcZhGTLagFOC62,audio_features,spotify:track:10GJQkjRJcZhGTLagFOC62,51 to 100
3izNaTiYdotdPL0Bs76JqO,My Girl,Dylan Scott,39,0.652,0.719,1,-7.251,1,0.033,0.0353,0,0.108,0.24,94.969,197640,4,https://api.spotify.com/v1/audio-analysis/3izNaTiYdotdPL0Bs76JqO,3izNaTiYdotdPL0Bs76JqO,https://api.spotify.com/v1/tracks/3izNaTiYdotdPL0Bs76JqO,audio_features,spotify:track:3izNaTiYdotdPL0Bs76JqO,26 to 50
0WyFpxYlBCgH1gMXd26OOr,Flatliner,Cole Swindell,56,0.555,0.896,0,-3.295,1,0.0388,0.00434,0,0.145,0.578,114.995,177067,4,https://api.spotify.com/v1/audio-analysis/0WyFpxYlBCgH1gMXd26OOr,0WyFpxYlBCgH1gMXd26OOr,https://api.spotify.com/v1/tracks/0WyFpxYlBCgH1gMXd26OOr,audio_features,spotify:track:0WyFpxYlBCgH1gMXd26OOr,51 to 100
37F0uwRSrdzkBiuj0D5UHI,Reminder,The Weeknd,31,0.706,0.505,8,-6.923,1,0.193,0.142,0,0.164,0.388,160.053,218880,4,https://api.spotify.com/v1/audio-analysis/37F0uwRSrdzkBiuj0D5UHI,37F0uwRSrdzkBiuj0D5UHI,https://api.spotify.com/v1/tracks/37F0uwRSrdzkBiuj0D5UHI,audio_features,spotify:track:37F0uwRSrdzkBiuj0D5UHI,26 to 50
6KjbNLbRjuoa8rEq5yNA6H,Honest,The Chainsmokers,77,0.673,0.514,0,-10.772,0,0.0465,0.0121,8.5e-05,0.385,0.312,100.035,208000,4,https://api.spotify.com/v1/audio-analysis/6KjbNLbRjuoa8rEq5yNA6H,6KjbNLbRjuoa8rEq5yNA6H,https://api.spotify.com/v1/tracks/6KjbNLbRjuoa8rEq5yNA6H,audio_features,spotify:track:6KjbNLbRjuoa8rEq5yNA6H,51 to 100
1UZOjK1BwmwWU14Erba9CZ,Malibu,Miley Cyrus,10,0.573,0.781,8,-6.406,1,0.0555,0.0767,2.64e-05,0.0813,0.343,139.934,231907,4,https://api.spotify.com/v1/audio-analysis/1UZOjK1BwmwWU14Erba9CZ,1UZOjK1BwmwWU14Erba9CZ,https://api.spotify.com/v1/tracks/1UZOjK1BwmwWU14Erba9CZ,audio_features,spotify:track:1UZOjK1BwmwWU14Erba9CZ,6 to 10
3muBQDekYAg7jm6hDu6R0Z,First Day Out,Tee Grizzley,48,0.587,0.711,1,-6.33,1,0.42,0.171,0,0.125,0.381,98.008,254694,4,https://api.spotify.com/v1/audio-analysis/3muBQDekYAg7jm6hDu6R0Z,3muBQDekYAg7jm6hDu6R0Z,https://api.spotify.com/v1/tracks/3muBQDekYAg7jm6hDu6R0Z,audio_features,spotify:track:3muBQDekYAg7jm6hDu6R0Z,26 to 50
0bXFIF7iL17TYLyx8JHziM,Patty Cake,Kodak Black,76,0.806,0.77,1,-6.464,0,0.19,0.0252,0,0.0645,0.406,152.094,198110,4,https://api.spotify.com/v1/audio-analysis/0bXFIF7iL17TYLyx8JHziM,0bXFIF7iL17TYLyx8JHziM,https://api.spotify.com/v1/tracks/0bXFIF7iL17TYLyx8JHziM,audio_features,spotify:track:0bXFIF7iL17TYLyx8JHziM,51 to 100
1nX9KhK3Fff27SnrIor2Yb,4 AM,2 Chainz Featuring Travis Scott,55,0.796,0.5,1,-7.21,1,0.425,0.118,0,0.155,0.227,75.012,255560,4,https://api.spotify.com/v1/audio-analysis/1nX9KhK3Fff27SnrIor2Yb,1nX9KhK3Fff27SnrIor2Yb,https://api.spotify.com/v1/tracks/1nX9KhK3Fff27SnrIor2Yb,audio_features,spotify:track:1nX9KhK3Fff27SnrIor2Yb,51 to 100
5kyd6oKvKmj6mWCaAaHoN4,Privacy,Chris Brown,62,0.741,0.58,0,-7.741,1,0.378,0.153,0,0.109,0.428,97.092,220964,4,https://api.spotify.com/v1/audio-analysis/5kyd6oKvKmj6mWCaAaHoN4,5kyd6oKvKmj6mWCaAaHoN4,https://api.spotify.com/v1/tracks/5kyd6oKvKmj6mWCaAaHoN4,audio_features,spotify:track:5kyd6oKvKmj6mWCaAaHoN4,51 to 100
6u8hSdYZxbK5EczDPRIXXf,Something New,Wiz Khalifa Featuring Ty Dolla $ign,92,0.814,0.635,7,-6.609,0,0.0809,0.0935,0,0.0892,0.784,87.581,200774,4,https://api.spotify.com/v1/audio-analysis/6u8hSdYZxbK5EczDPRIXXf,6u8hSdYZxbK5EczDPRIXXf,https://api.spotify.com/v1/tracks/6u8hSdYZxbK5EczDPRIXXf,audio_features,spotify:track:6u8hSdYZxbK5EczDPRIXXf,51 to 100
1ung2kajpw24AaHjBtPY3j,Perplexing Pegasus,Rae Sremmurd,84,0.899,0.448,1,-8.789,1,0.0738,0.000692,2.36e-05,0.365,0.302,145.975,204787,4,https://api.spotify.com/v1/audio-analysis/1ung2kajpw24AaHjBtPY3j,1ung2kajpw24AaHjBtPY3j,https://api.spotify.com/v1/tracks/1ung2kajpw24AaHjBtPY3j,audio_features,spotify:track:1ung2kajpw24AaHjBtPY3j,51 to 100
19yTqpHTUrw7mOcRDvXYzn,For Her,Chris Lane,94,0.491,0.904,6,-4.324,1,0.0344,0.0985,0,0.183,0.588,150.007,211227,4,https://api.spotify.com/v1/audio-analysis/19yTqpHTUrw7mOcRDvXYzn,19yTqpHTUrw7mOcRDvXYzn,https://api.spotify.com/v1/tracks/19yTqpHTUrw7mOcRDvXYzn,audio_features,spotify:track:19yTqpHTUrw7mOcRDvXYzn,51 to 100
6xL9MJ2yt39HPPZPyGkRy8,Untouchable,YoungBoy Never Broke Again,95,0.768,0.79,1,-5.091,1,0.191,0.0754,1.79e-06,0.13,0.398,84.95,180706,4,https://api.spotify.com/v1/audio-analysis/6xL9MJ2yt39HPPZPyGkRy8,6xL9MJ2yt39HPPZPyGkRy8,https://api.spotify.com/v1/tracks/6xL9MJ2yt39HPPZPyGkRy8,audio_features,spotify:track:6xL9MJ2yt39HPPZPyGkRy8,51 to 100
3umS4y3uQDkqekNjVpiRUs,El Amante,Nicky Jam,92,0.683,0.691,8,-5.535,1,0.0432,0.243,0,0.14,0.732,179.91,219507,4,https://api.spotify.com/v1/audio-analysis/3umS4y3uQDkqekNjVpiRUs,3umS4y3uQDkqekNjVpiRUs,https://api.spotify.com/v1/tracks/3umS4y3uQDkqekNjVpiRUs,audio_features,spotify:track:3umS4y3uQDkqekNjVpiRUs,51 to 100
59J5nzL1KniFHnU120dQzt,Wokeuplikethis*,Playboi Carti Featuring Lil Uzi Vert,76,0.785,0.62,8,-6.667,1,0.254,0.0138,0,0.15,0.478,78.477,235535,4,https://api.spotify.com/v1/audio-analysis/59J5nzL1KniFHnU120dQzt,59J5nzL1KniFHnU120dQzt,https://api.spotify.com/v1/tracks/59J5nzL1KniFHnU120dQzt,audio_features,spotify:track:59J5nzL1KniFHnU120dQzt,51 to 100
0wXuerDYiBnERgIpbb3JBR,Redbone,Childish Gambino,12,0.743,0.347,1,-11.174,1,0.121,0.167,0.00951,0.103,0.572,160.143,326933,4,https://api.spotify.com/v1/audio-analysis/0wXuerDYiBnERgIpbb3JBR,0wXuerDYiBnERgIpbb3JBR,https://api.spotify.com/v1/tracks/0wXuerDYiBnERgIpbb3JBR,audio_features,spotify:track:0wXuerDYiBnERgIpbb3JBR,11 to 25
6SwRhMLwNqEi6alNPVG00n,Loyalty.,Kendrick Lamar Featuring Rihanna,14,0.658,0.535,9,-8.983,0,0.0573,0.0265,0,0.2,0.419,110.684,227360,4,https://api.spotify.com/v1/audio-analysis/6SwRhMLwNqEi6alNPVG00n,6SwRhMLwNqEi6alNPVG00n,https://api.spotify.com/v1/tracks/6SwRhMLwNqEi6alNPVG00n,audio_features,spotify:track:6SwRhMLwNqEi6alNPVG00n,11 to 25
0VgkVdmE4gld66l8iyGjgx,Mask Off,Future,5,0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,204600,4,https://api.spotify.com/v1/audio-analysis/0VgkVdmE4gld66l8iyGjgx,0VgkVdmE4gld66l8iyGjgx,https://api.spotify.com/v1/tracks/0VgkVdmE4gld66l8iyGjgx,audio_features,spotify:track:0VgkVdmE4gld66l8iyGjgx,1 to 5
1RouRzlg8OKFeqc6LvdxmB,Felices Los 4,Maluma,48,0.766,0.756,5,-5.861,1,0.132,0.213,0,0.349,0.716,94.027,230000,4,https://api.spotify.com/v1/audio-analysis/1RouRzlg8OKFeqc6LvdxmB,1RouRzlg8OKFeqc6LvdxmB,https://api.spotify.com/v1/tracks/1RouRzlg8OKFeqc6LvdxmB,audio_features,spotify:track:1RouRzlg8OKFeqc6LvdxmB,26 to 50
0OlS52TmtK2gPaEtdmr7DN,No Such Thing As A Broken Heart,Old Dominion,46,0.651,0.782,8,-4.295,1,0.0718,0.295,0,0.107,0.945,171.987,176893,4,https://api.spotify.com/v1/audio-analysis/0OlS52TmtK2gPaEtdmr7DN,0OlS52TmtK2gPaEtdmr7DN,https://api.spotify.com/v1/tracks/0OlS52TmtK2gPaEtdmr7DN,audio_features,spotify:track:0OlS52TmtK2gPaEtdmr7DN,26 to 50
6yMxfx9wpiuhhdb8vHDVMu,Whatever You Need,Meek Mill Featuring Chris Brown & Ty Dolla $ign,51,0.519,0.57,1,-7.366,1,0.202,0.0254,0,0.0821,0.317,164.155,205373,4,https://api.spotify.com/v1/audio-analysis/6yMxfx9wpiuhhdb8vHDVMu,6yMxfx9wpiuhhdb8vHDVMu,https://api.spotify.com/v1/tracks/6yMxfx9wpiuhhdb8vHDVMu,audio_features,spotify:track:6yMxfx9wpiuhhdb8vHDVMu,51 to 100
5SE57ljOIUJ1ybL9U6CuBH,DNA,BTS,85,0.598,0.775,1,-4.035,0,0.0545,0.022,0,0.0677,0.687,129.819,223123,4,https://api.spotify.com/v1/audio-analysis/5SE57ljOIUJ1ybL9U6CuBH,5SE57ljOIUJ1ybL9U6CuBH,https://api.spotify.com/v1/tracks/5SE57ljOIUJ1ybL9U6CuBH,audio_features,spotify:track:5SE57ljOIUJ1ybL9U6CuBH,51 to 100
4lnAN2S1fcI0SjxEbksZVr,Fetish,Selena Gomez Featuring Gucci Mane,27,0.708,0.618,2,-4.424,1,0.0592,0.0204,6.81e-06,0.062,0.265,123.013,186113,4,https://api.spotify.com/v1/audio-analysis/4lnAN2S1fcI0SjxEbksZVr,4lnAN2S1fcI0SjxEbksZVr,https://api.spotify.com/v1/tracks/4lnAN2S1fcI0SjxEbksZVr,audio_features,spotify:track:4lnAN2S1fcI0SjxEbksZVr,26 to 50
5u64RlrnvvbtNh6R0EMh6o,Homemade Dynamite,"Lorde Featuring Khalid, Post Malone & SZA",92,0.781,0.548,0,-4.997,0,0.0764,0.229,0,0.127,0.175,106.996,214255,4,https://api.spotify.com/v1/audio-analysis/5u64RlrnvvbtNh6R0EMh6o,5u64RlrnvvbtNh6R0EMh6o,https://api.spotify.com/v1/tracks/5u64RlrnvvbtNh6R0EMh6o,audio_features,spotify:track:5u64RlrnvvbtNh6R0EMh6o,51 to 100
1vBpwxsLVwaR4evBIaFmqD,Drinkin' Problem,Midland,45,0.622,0.763,9,-6.4,1,0.0263,0.055,8.91e-06,0.313,0.621,102.0,220800,4,https://api.spotify.com/v1/audio-analysis/1vBpwxsLVwaR4evBIaFmqD,1vBpwxsLVwaR4evBIaFmqD,https://api.spotify.com/v1/tracks/1vBpwxsLVwaR4evBIaFmqD,audio_features,spotify:track:1vBpwxsLVwaR4evBIaFmqD,26 to 50
6SUxrwVN19Kmd9JfIbjJUj,These Heaux,Bhad Bhabie,77,0.852,0.577,6,-6.347,0,0.16,0.215,0,0.138,0.448,119.986,140008,4,https://api.spotify.com/v1/audio-analysis/6SUxrwVN19Kmd9JfIbjJUj,6SUxrwVN19Kmd9JfIbjJUj,https://api.spotify.com/v1/tracks/6SUxrwVN19Kmd9JfIbjJUj,audio_features,spotify:track:6SUxrwVN19Kmd9JfIbjJUj,51 to 100
2EWpa5XnAuSn0sIkSSIhYk,Wish I Knew You,The Revivalists,84,0.649,0.718,0,-6.593,0,0.0261,0.142,0.0713,0.124,0.718,101.034,274093,4,https://api.spotify.com/v1/audio-analysis/2EWpa5XnAuSn0sIkSSIhYk,2EWpa5XnAuSn0sIkSSIhYk,https://api.spotify.com/v1/tracks/2EWpa5XnAuSn0sIkSSIhYk,audio_features,spotify:track:2EWpa5XnAuSn0sIkSSIhYk,51 to 100
156LzfvMNKuXuiot4uzhGD,No Complaints,Metro Boomin Featuring Offset & Drake,71,0.914,0.572,2,-8.82,1,0.166,0.0709,0.00237,0.0599,0.203,123.963,265480,4,https://api.spotify.com/v1/audio-analysis/156LzfvMNKuXuiot4uzhGD,156LzfvMNKuXuiot4uzhGD,https://api.spotify.com/v1/tracks/156LzfvMNKuXuiot4uzhGD,audio_features,spotify:track:156LzfvMNKuXuiot4uzhGD,51 to 100
45XhKYRRkyeqoW3teSOkCM,Wild Thoughts,DJ Khaled Featuring Rihanna & Bryson Tiller,2,0.613,0.681,8,-3.089,1,0.0778,0.0287,0,0.126,0.619,97.621,204664,4,https://api.spotify.com/v1/audio-analysis/45XhKYRRkyeqoW3teSOkCM,45XhKYRRkyeqoW3teSOkCM,https://api.spotify.com/v1/tracks/45XhKYRRkyeqoW3teSOkCM,audio_features,spotify:track:45XhKYRRkyeqoW3teSOkCM,1 to 5
7mldq42yDuxiUNn08nvzHO,Body Like A Back Road,Sam Hunt,6,0.732,0.458,5,-7.225,1,0.0311,0.447,0,0.136,0.661,98.938,165387,4,https://api.spotify.com/v1/audio-analysis/7mldq42yDuxiUNn08nvzHO,7mldq42yDuxiUNn08nvzHO,https://api.spotify.com/v1/tracks/7mldq42yDuxiUNn08nvzHO,audio_features,spotify:track:7mldq42yDuxiUNn08nvzHO,6 to 10
0q75NwOoFiARAVp4EXU4Bs,Love Galore,SZA Featuring Travis Scott,32,0.795,0.594,0,-6.2,1,0.0748,0.112,0,0.162,0.409,135.002,275080,4,https://api.spotify.com/v1/audio-analysis/0q75NwOoFiARAVp4EXU4Bs,0q75NwOoFiARAVp4EXU4Bs,https://api.spotify.com/v1/tracks/0q75NwOoFiARAVp4EXU4Bs,audio_features,spotify:track:0q75NwOoFiARAVp4EXU4Bs,26 to 50
152lZdxL1OR0ZMW6KquMif,Location,Khalid,16,0.736,0.449,1,-11.462,0,0.425,0.33,0.000162,0.0898,0.326,80.126,219080,4,https://api.spotify.com/v1/audio-analysis/152lZdxL1OR0ZMW6KquMif,152lZdxL1OR0ZMW6KquMif,https://api.spotify.com/v1/tracks/152lZdxL1OR0ZMW6KquMif,audio_features,spotify:track:152lZdxL1OR0ZMW6KquMif,11 to 25
5lNuqFVMca4vPupY10cH0J,No Promises,Cheat Codes Featuring Demi Lovato,38,0.739,0.619,10,-6.669,1,0.162,0.0572,0,0.105,0.58,112.961,222787,4,https://api.spotify.com/v1/audio-analysis/5lNuqFVMca4vPupY10cH0J,5lNuqFVMca4vPupY10cH0J,https://api.spotify.com/v1/tracks/5lNuqFVMca4vPupY10cH0J,audio_features,spotify:track:5lNuqFVMca4vPupY10cH0J,26 to 50
2cYqizR4lgvp4Qu6IQ3qGN,Butterfly Effect,Travis Scott,51,0.763,0.628,11,-5.85,1,0.05,0.0531,0,0.114,0.193,140.958,190557,4,https://api.spotify.com/v1/audio-analysis/2cYqizR4lgvp4Qu6IQ3qGN,2cYqizR4lgvp4Qu6IQ3qGN,https://api.spotify.com/v1/tracks/2cYqizR4lgvp4Qu6IQ3qGN,audio_features,spotify:track:2cYqizR4lgvp4Qu6IQ3qGN,51 to 100
